StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,0,1.1420289278030396,0.009000539779663086,432.0,0.8197574615478516,7,0.0,9.586679,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,1,1.0821247100830078,0.004000425338745117,234.0,0.8465592861175537,3,0.0,3.9202306,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,2,1.0450783967971802,0.0049991607666015625,252.0,0.7033408880233765,3,0.0,1.5819602,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,3,0.9658448100090027,0.004001140594482422,238.0,0.5241889357566833,3,0.0,0.27718046,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,4,0.9658448100090027,0.003999233245849609,226.0,0.5241889357566833,3,0.0,0.255691,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,5,0.9658448100090027,0.005415678024291992,210.0,0.5241889357566833,3,0.0,8.172154,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,6,0.9634239077568054,0.0035376548767089844,194.0,0.5043615698814392,3,0.0,0.2632695,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,7,0.9634239077568054,0.0029993057250976562,204.0,0.5043615698814392,3,0.0,0.30155554,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,8,0.9634239077568054,0.0045316219329833984,226.0,0.5043615698814392,3,0.0,0.23735166,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,9,0.9634239077568054,0.003999948501586914,242.0,0.5043615698814392,3,0.0,233.02538,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,10,0.9634239077568054,0.004010438919067383,232.0,0.5043615698814392,3,0.0,0.13235895,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,11,0.9634239077568054,0.004172325134277344,272.0,0.5043615698814392,3,0.0,0.14389579,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,12,0.9634239077568054,0.004981040954589844,338.0,0.5043615698814392,3,0.0,0.068448156,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,13,0.9634239077568054,0.004674434661865234,306.0,0.5043615698814392,3,0.0,3.9164453,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,14,0.9634239077568054,0.005995512008666992,408.0,0.5043615698814392,3,0.0,0.14289138,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,15,0.9634239077568054,0.007289886474609375,570.0,0.5043615698814392,3,0.0,0.033970974,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,16,0.9634239077568054,0.008807897567749023,736.0,0.5043615698814392,3,0.0,3.4518068,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,17,0.9634239077568054,0.010910272598266602,734.0,0.5043615698814392,3,0.0,0.051989842,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,18,0.9634239077568054,0.009275674819946289,762.0,0.5043615698814392,3,0.0,0.06167054,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,19,0.9634239077568054,0.009226322174072266,732.0,0.5043615698814392,3,0.0,0.033913903,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,20,0.9634239077568054,0.010821819305419922,882.0,0.5043615698814392,3,0.0,0.09743424,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,21,0.9634239077568054,0.011011123657226562,834.0,0.5043615698814392,3,0.0,165.58334,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,22,0.9634239077568054,0.01580977439880371,1158.0,0.5043615698814392,3,0.0,0.152776,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,23,0.9634239077568054,0.009298324584960938,760.0,0.5043615698814392,3,0.0,0.19850035,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,24,0.9634239077568054,0.011517524719238281,1060.0,0.5043615698814392,3,0.0,0.24537349,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,25,0.9634239077568054,0.009878873825073242,770.0,0.5043615698814392,3,0.0,0.5009259,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,26,0.9634239077568054,0.009999752044677734,948.0,0.5043615698814392,3,0.0,2.4508102,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,27,0.9634239077568054,0.010995149612426758,884.0,0.5043615698814392,3,0.0,7.782163,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,28,0.9634239077568054,0.010918855667114258,872.0,0.5043615698814392,3,0.0,64896970.0,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,29,0.9634239077568054,0.00916147232055664,792.0,0.5043615698814392,3,0.0,0.47153208,2
StandardGP,20f22d2f-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,30,0.9634239077568054,0.008439779281616211,642.0,0.5043615698814392,3,0.0,1.3615136,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,0,1.1420289278030396,0.00984811782836914,432.0,0.8197574615478516,7,0.0,9.586679,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,1,1.0821247100830078,0.004027128219604492,234.0,0.8465592861175537,3,0.0,3.9202306,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,2,1.0450783967971802,0.005044460296630859,252.0,0.7033408880233765,3,0.0,1.5819602,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,3,0.9658448100090027,0.0044476985931396484,238.0,0.5241889357566833,3,0.0,0.27718046,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,4,0.9658448100090027,0.0035254955291748047,226.0,0.5241889357566833,3,0.0,0.255691,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,5,0.9658448100090027,0.0042247772216796875,210.0,0.5241889357566833,3,0.0,8.172154,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,6,0.9634239077568054,0.003000020980834961,194.0,0.5043615698814392,3,0.0,0.2632695,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,7,0.9634239077568054,0.005000114440917969,204.0,0.5043615698814392,3,0.0,0.30155554,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,8,0.9634239077568054,0.005494356155395508,226.0,0.5043615698814392,3,0.0,0.23735166,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,9,0.9634239077568054,0.004534721374511719,242.0,0.5043615698814392,3,0.0,233.02538,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,10,0.9634239077568054,0.005043506622314453,232.0,0.5043615698814392,3,0.0,0.13235895,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,11,0.9634239077568054,0.004720926284790039,272.0,0.5043615698814392,3,0.0,0.14389579,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,12,0.9634239077568054,0.006676673889160156,338.0,0.5043615698814392,3,0.0,0.068448156,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,13,0.9634239077568054,0.005011320114135742,306.0,0.5043615698814392,3,0.0,3.9164453,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,14,0.9634239077568054,0.004999876022338867,408.0,0.5043615698814392,3,0.0,0.14289138,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,15,0.9634239077568054,0.006252765655517578,570.0,0.5043615698814392,3,0.0,0.033970974,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,16,0.9634239077568054,0.009226560592651367,736.0,0.5043615698814392,3,0.0,3.4518068,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,17,0.9634239077568054,0.007997751235961914,734.0,0.5043615698814392,3,0.0,0.051989842,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,18,0.9634239077568054,0.009820222854614258,762.0,0.5043615698814392,3,0.0,0.06167054,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,19,0.9634239077568054,0.011075019836425781,732.0,0.5043615698814392,3,0.0,0.033913903,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,20,0.9634239077568054,0.010000467300415039,882.0,0.5043615698814392,3,0.0,0.09743424,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,21,0.9634239077568054,0.009996891021728516,834.0,0.5043615698814392,3,0.0,165.58334,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,22,0.9634239077568054,0.01530766487121582,1158.0,0.5043615698814392,3,0.0,0.152776,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,23,0.9634239077568054,0.009678125381469727,760.0,0.5043615698814392,3,0.0,0.19850035,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,24,0.9634239077568054,0.012003660202026367,1060.0,0.5043615698814392,3,0.0,0.24537349,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,25,0.9634239077568054,0.009999513626098633,770.0,0.5043615698814392,3,0.0,0.5009259,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,26,0.9634239077568054,0.010007143020629883,948.0,0.5043615698814392,3,0.0,2.4508102,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,27,0.9634239077568054,0.010999441146850586,884.0,0.5043615698814392,3,0.0,7.782163,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,28,0.9634239077568054,0.009999513626098633,872.0,0.5043615698814392,3,0.0,64896970.0,2
StandardGP,52b7fa57-3359-11f0-8a20-cc5ef8d750ac,Chicken,456,29,0.9634239077568054,0.009061098098754883,792.0,0.5043615698814392,3,0.0,0.47153208,2
