StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,0,0.9463689923286438,0.006197690963745117,108.0,0.666763961315155,3,tensor(29.4104),3.8021858,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,1,0.8925367593765259,0.01010441780090332,506.0,0.5378314256668091,19,tensor(9.4231),0.3462296,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,2,0.8699949979782104,0.012868165969848633,1248.0,0.45090699195861816,45,tensor(5.1968),0.096859984,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,3,0.8264734745025635,0.009999990463256836,2686.0,0.5123676061630249,85,tensor(4.0538),0.07645907,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,4,0.8228409290313721,0.007999181747436523,4816.0,0.5046895146369934,141,tensor(3.1596),0.04916556,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,5,0.8167996406555176,0.008783102035522461,8976.0,0.5185641050338745,237,tensor(2.1743),0.019921342,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,6,0.8114593029022217,0.00911569595336914,18114.0,0.49919047951698303,683,tensor(1.4490),0.010624792,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,7,0.7911920547485352,0.009997367858886719,33360.0,0.5810726284980774,631,tensor(1.1785),0.009663062,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,8,0.7889096736907959,0.009000062942504883,56364.0,0.5347579717636108,1795,tensor(1.2946),0.024793524,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,9,0.7889096736907959,0.008000373840332031,107316.0,0.5347579717636108,1795,tensor(0.9254),0.010360362,2
StandardGSGP,c61380ab-446c-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,10,0.7854738235473633,0.007712364196777344,196328.0,0.5073396563529968,4305,tensor(1.0112),0.022944191,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,0,0.9463689923286438,0.005999565124511719,108.0,0.666763961315155,3,tensor(29.4104),3.8021858,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,1,0.8925367593765259,0.009000539779663086,506.0,0.5378314256668091,19,tensor(9.4231),0.3462296,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,2,0.8699949979782104,0.013909339904785156,1248.0,0.45090699195861816,45,tensor(5.1968),0.096859984,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,3,0.8264734745025635,0.011575698852539062,2686.0,0.5123676061630249,85,tensor(4.0538),0.07645907,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,4,0.8228409290313721,0.009817123413085938,4816.0,0.5046895146369934,141,tensor(3.1596),0.04916556,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,5,0.8167996406555176,0.008266925811767578,8976.0,0.5185641050338745,237,tensor(2.1743),0.019921342,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,6,0.8114593029022217,0.009175300598144531,18114.0,0.49919047951698303,683,tensor(1.4490),0.010624792,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,7,0.7911920547485352,0.008794069290161133,33360.0,0.5810726284980774,631,tensor(1.1785),0.009663062,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,8,0.7889096736907959,0.011505365371704102,56364.0,0.5347579717636108,1795,tensor(1.2946),0.024793524,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,9,0.7889096736907959,0.011001825332641602,107316.0,0.5347579717636108,1795,tensor(0.9254),0.010360362,2
StandardGSGP,3c18dc8a-446d-11f0-9cde-cc5ef8d750ac,🐓 Chicken 🐓,123,10,0.7854738235473633,0.010999441146850586,196328.0,0.5073396563529968,4305,tensor(1.0112),0.022944191,2
